response_id,customer_id,survey_date,region,customer_segment,industry,response_channel,service_category,nps_score,csat_score,resolution_days,issue_resolved,feedback_text
RSP-3640,CUST-1612,2025-10-21,Asia-Pacific,SMB,Retail,Web,Product,10,5,2,Yes,Top-tier enterprise platform with excellent security features.
RSP-3641,CUST-4565,2025-06-12,North America,Mid-Market,Technology,Web,Delivery,1,3,14,No,"Issue took over a week to resolve, very frustrating."
RSP-3642,CUST-2623,2025-04-11,Asia-Pacific,Mid-Market,Finance,Email,Pricing,8,4,5,Yes,"Product works fine, but missing key integrations."
RSP-3643,CUST-5046,2025-09-13,Europe,SMB,Healthcare,Phone,Delivery,6,2,7,Yes,Support response was extremely slow and unhelpful.
RSP-3644,CUST-3248,2025-08-04,North America,Mid-Market,Manufacturing,Email,Product,3,3,7,No,Product keeps crashing after the latest update.
RSP-3645,CUST-2016,2025-08-20,Europe,Mid-Market,Retail,Email,Delivery,4,1,5,Yes,Delivery took twice as long as promised.
RSP-3646,CUST-3677,2025-10-30,North America,Mid-Market,Retail,Email,Delivery,0,2,7,No,Customer service agent was rude and transferred me three times.
RSP-3647,CUST-2936,2025-10-23,Asia-Pacific,Mid-Market,Technology,Email,Pricing,6,1,4,Yes,Support response was extremely slow and unhelpful.
RSP-3648,CUST-3335,2025-01-10,North America,SMB,Finance,Phone,Delivery,2,2,10,Yes,Frequent downtime impacted our business operations.
RSP-3649,CUST-1038,2025-08-25,Europe,SMB,Technology,Phone,Delivery,6,1,7,Yes,Quality has visibly degraded over the last few months.
RSP-3650,CUST-2073,2025-07-26,North America,SMB,Finance,In-App,Delivery,5,2,5,Yes,Support response was extremely slow and unhelpful.
RSP-3651,CUST-1320,2025-06-22,North America,Enterprise,Technology,In-App,Quality,10,5,1,Yes,Exceptional customer support! Issue resolved within an hour.
RSP-3652,CUST-1568,2025-08-29,Europe,SMB,Healthcare,Phone,Product,7,4,3,No,"Support resolved the issue, but communication could be better."
RSP-3653,CUST-4400,2025-06-04,North America,SMB,Technology,In-App,Customer Support,9,4,1,Yes,The team went above and beyond to help us with our migration.
RSP-3654,CUST-3598,2025-06-27,North America,Enterprise,Technology,Email,Product,9,5,1,Yes,Top-tier enterprise platform with excellent security features.
RSP-3655,CUST-1653,2025-10-12,Europe,Enterprise,Finance,Email,Delivery,3,3,10,Yes,"Issue took over a week to resolve, very frustrating."
RSP-3656,CUST-5045,2025-11-10,Europe,Mid-Market,Manufacturing,In-App,Delivery,3,2,7,Yes,Support response was extremely slow and unhelpful.
RSP-3657,CUST-4222,2025-06-02,Europe,Mid-Market,Finance,Email,Customer Support,9,5,2,Yes,Best customer service team in the industry. Kudos!
RSP-3658,CUST-5041,2025-11-25,North America,Enterprise,Technology,Email,Customer Support,7,3,4,Yes,"Support resolved the issue, but communication could be better."
RSP-3659,CUST-4063,2025-11-13,Europe,Enterprise,Technology,Phone,Quality,3,2,21,Yes,Product keeps crashing after the latest update.
RSP-3660,CUST-1239,2025-04-25,Europe,SMB,Retail,Phone,Quality,6,2,21,Yes,Support response was extremely slow and unhelpful.
RSP-3661,CUST-1085,2025-03-13,Europe,Mid-Market,Retail,Web,Product,9,5,2,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-3662,CUST-3644,2025-12-19,North America,Mid-Market,Retail,In-App,Product,8,4,4,Yes,"Decent features for SMBs, but needs better reporting tools."
RSP-3663,CUST-2854,2025-03-29,North America,SMB,Retail,Web,Customer Support,7,5,4,Yes,"Support resolved the issue, but communication could be better."
RSP-3664,CUST-2565,2025-07-08,Latin America,SMB,Retail,Phone,Customer Support,6,1,7,Yes,Platform UI is slow and unintuitive.
RSP-3665,CUST-1040,2025-12-19,North America,SMB,Finance,Phone,Delivery,0,3,5,Yes,Support response was extremely slow and unhelpful.
RSP-3666,CUST-3127,2025-01-23,Europe,Mid-Market,Healthcare,Email,Product,8,4,3,Yes,"Support resolved the issue, but communication could be better."
RSP-3667,CUST-1393,2025-06-05,North America,Mid-Market,Healthcare,Email,Customer Support,5,2,5,No,Product keeps crashing after the latest update.
RSP-3668,CUST-3160,2025-06-18,North America,Mid-Market,Manufacturing,Email,Customer Support,6,1,7,No,Frequent downtime impacted our business operations.
RSP-3669,CUST-4109,2025-05-19,Europe,Mid-Market,Finance,Email,Customer Support,6,1,5,No,Delivery took twice as long as promised.
RSP-3670,CUST-2128,2025-10-26,North America,Mid-Market,Technology,Email,Customer Support,9,5,1,Yes,Best customer service team in the industry. Kudos!
RSP-3671,CUST-1982,2025-03-06,North America,SMB,Finance,Web,Pricing,7,4,3,Yes,"Acceptable response time, issue was eventually fixed."
RSP-3672,CUST-2212,2025-10-27,North America,SMB,Technology,Web,Customer Support,10,5,2,Yes,Top-tier enterprise platform with excellent security features.
RSP-3673,CUST-4660,2025-12-09,Asia-Pacific,Mid-Market,Manufacturing,Email,Delivery,5,2,10,Yes,Product keeps crashing after the latest update.
RSP-3674,CUST-2970,2025-10-23,North America,Mid-Market,Healthcare,Phone,Delivery,6,1,14,Yes,Billing error was not resolved on time.
RSP-3675,CUST-5014,2025-05-24,Europe,Mid-Market,Technology,Email,Delivery,1,2,5,Yes,"Issue took over a week to resolve, very frustrating."
RSP-3676,CUST-4954,2025-04-26,Europe,Mid-Market,Technology,Email,Customer Support,9,5,1,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-3677,CUST-3161,2025-06-01,North America,Mid-Market,Finance,Email,Quality,8,5,2,Yes,"Support resolved the issue, but communication could be better."
RSP-3678,CUST-3891,2025-10-13,North America,Enterprise,Manufacturing,Email,Customer Support,6,1,4,Yes,Pricing is way too high for the features provided.
RSP-3679,CUST-2686,2025-12-22,Europe,SMB,Finance,Phone,Product,10,3,3,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-3680,CUST-1615,2025-09-11,North America,Mid-Market,Manufacturing,Email,Product,3,2,4,No,Support response was extremely slow and unhelpful.
RSP-3681,CUST-2740,2025-01-07,Latin America,SMB,Technology,Phone,Product,8,4,3,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-3682,CUST-4835,2025-07-17,Asia-Pacific,Mid-Market,Finance,Email,Delivery,2,3,5,No,Pricing is way too high for the features provided.
RSP-3683,CUST-4994,2025-02-23,Asia-Pacific,SMB,Finance,Email,Customer Support,8,4,2,Yes,"Acceptable response time, issue was eventually fixed."
RSP-3684,CUST-2709,2025-10-30,Latin America,Mid-Market,Healthcare,Email,Product,5,2,14,Yes,Platform UI is slow and unintuitive.
RSP-3685,CUST-3567,2025-06-09,North America,Mid-Market,Healthcare,In-App,Delivery,5,2,10,Yes,Billing error was not resolved on time.
RSP-3686,CUST-2261,2025-09-16,North America,Enterprise,Manufacturing,Web,Product,9,5,1,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-3687,CUST-2065,2025-04-23,Asia-Pacific,Enterprise,Finance,Email,Quality,0,1,5,Yes,"Issue took over a week to resolve, very frustrating."
RSP-3688,CUST-4158,2025-08-20,Europe,Mid-Market,Manufacturing,Phone,Customer Support,5,1,4,No,Frequent downtime impacted our business operations.
RSP-3689,CUST-2663,2025-07-24,North America,SMB,Healthcare,In-App,Product,0,2,21,Yes,Pricing is way too high for the features provided.
RSP-3690,CUST-1562,2025-05-23,North America,Mid-Market,Manufacturing,Email,Product,9,5,2,No,Top-tier enterprise platform with excellent security features.
RSP-3691,CUST-2345,2025-12-18,North America,Mid-Market,Finance,Web,Quality,10,5,1,Yes,The team went above and beyond to help us with our migration.
RSP-3692,CUST-1836,2025-03-17,Europe,Enterprise,Retail,Email,Product,8,4,3,Yes,"Service is okay, expecting more frequent software updates."
RSP-3693,CUST-1877,2025-02-26,Europe,Enterprise,Technology,Web,Delivery,9,5,1,Yes,Great value for money and outstanding service reliability.
RSP-3694,CUST-1135,2025-08-24,North America,Mid-Market,Finance,Web,Product,6,1,5,Yes,Delivery took twice as long as promised.
RSP-3695,CUST-3185,2025-01-15,Middle East & Africa,Mid-Market,Retail,Email,Product,6,1,7,Yes,Billing error was not resolved on time.
RSP-3696,CUST-4708,2025-06-30,Asia-Pacific,SMB,Technology,Web,Customer Support,5,3,4,No,Quality has visibly degraded over the last few months.
RSP-3697,CUST-1969,2025-10-09,North America,Mid-Market,Healthcare,Web,Product,1,1,4,No,Product keeps crashing after the latest update.
RSP-3698,CUST-3903,2025-08-09,Asia-Pacific,SMB,Finance,In-App,Customer Support,10,4,1,No,Great value for money and outstanding service reliability.
RSP-3699,CUST-2233,2025-07-23,Asia-Pacific,SMB,Technology,Web,Customer Support,4,1,5,No,Platform UI is slow and unintuitive.
RSP-3700,CUST-4529,2025-09-18,Europe,SMB,Healthcare,In-App,Delivery,2,1,21,Yes,"Issue took over a week to resolve, very frustrating."
RSP-3701,CUST-1435,2025-08-14,North America,Enterprise,Technology,In-App,Customer Support,8,5,3,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-3702,CUST-4029,2025-02-20,North America,SMB,Technology,Web,Customer Support,5,1,5,Yes,Support response was extremely slow and unhelpful.
RSP-3703,CUST-4133,2025-08-05,Europe,SMB,Finance,Phone,Product,3,2,21,No,Pricing is way too high for the features provided.
RSP-3704,CUST-3408,2025-04-07,North America,Mid-Market,Finance,Web,Customer Support,9,4,3,Yes,Top-tier enterprise platform with excellent security features.
RSP-3705,CUST-2447,2025-11-01,Europe,SMB,Healthcare,Email,Product,8,3,3,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-3706,CUST-5043,2025-09-23,Asia-Pacific,Enterprise,Finance,Email,Customer Support,5,2,7,Yes,Customer service agent was rude and transferred me three times.
RSP-3707,CUST-1894,2025-12-15,Asia-Pacific,SMB,Technology,Phone,Customer Support,0,1,21,Yes,Support response was extremely slow and unhelpful.
RSP-3708,CUST-3039,2025-02-26,Latin America,Mid-Market,Technology,Email,Customer Support,8,3,3,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-3709,CUST-1943,2025-01-28,Asia-Pacific,Enterprise,Technology,In-App,Quality,5,2,4,Yes,Support response was extremely slow and unhelpful.
RSP-3710,CUST-3180,2025-05-03,North America,Enterprise,Retail,Phone,Product,10,5,1,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-3711,CUST-1827,2025-05-22,Asia-Pacific,SMB,Finance,Email,Delivery,8,5,2,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-3712,CUST-4314,2025-07-20,Asia-Pacific,Mid-Market,Technology,Email,Delivery,3,2,4,No,Customer service agent was rude and transferred me three times.
RSP-3713,CUST-1829,2025-04-23,Latin America,SMB,Retail,Phone,Product,1,1,5,Yes,Quality has visibly degraded over the last few months.
RSP-3714,CUST-5056,2025-04-16,Middle East & Africa,Mid-Market,Healthcare,Web,Product,10,5,1,Yes,Super fast delivery and pristine quality. Highly recommended!
RSP-3715,CUST-2667,2025-06-27,Europe,Mid-Market,Finance,Web,Product,10,5,1,Yes,The team went above and beyond to help us with our migration.
RSP-3716,CUST-3359,2025-01-02,Asia-Pacific,Mid-Market,Unknown,Web,Delivery,6,2,4,No,Product keeps crashing after the latest update.
RSP-3717,CUST-2516,2025-09-15,Europe,SMB,Technology,Phone,Customer Support,10,5,2,Yes,Best customer service team in the industry. Kudos!
RSP-3718,CUST-3501,2025-12-19,Asia-Pacific,Enterprise,Technology,Email,Quality,2,1,5,Yes,Pricing is way too high for the features provided.
RSP-3719,CUST-2394,2025-06-11,Latin America,Mid-Market,Healthcare,Email,Product,3,1,7,Yes,Product keeps crashing after the latest update.
RSP-3720,CUST-2365,2025-04-06,Asia-Pacific,SMB,Technology,Email,Quality,3,1,5,No,"Issue took over a week to resolve, very frustrating."
RSP-3721,CUST-4729,2025-03-14,Europe,Enterprise,Technology,Email,Delivery,4,2,5,Yes,Support response was extremely slow and unhelpful.
RSP-3722,CUST-4887,2025-08-08,North America,Enterprise,Manufacturing,Email,Product,3,2,14,Yes,"Issue took over a week to resolve, very frustrating."
RSP-3723,CUST-1170,2025-04-01,Europe,Enterprise,Retail,Phone,Customer Support,7,5,3,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-3724,CUST-1630,2025-03-29,Asia-Pacific,Mid-Market,Technology,Email,Product,7,4,2,Yes,"Product works fine, but missing key integrations."
RSP-3725,CUST-3884,2025-08-31,Latin America,Mid-Market,Technology,In-App,Customer Support,3,1,7,Yes,Frequent downtime impacted our business operations.
RSP-3726,CUST-1008,2025-09-08,Europe,Mid-Market,Retail,Email,Customer Support,10,5,2,Yes,Great value for money and outstanding service reliability.
RSP-3727,CUST-4871,2025-02-26,North America,SMB,Technology,Email,Delivery,4,2,4,Yes,Support response was extremely slow and unhelpful.
RSP-3728,CUST-1142,2025-10-18,North America,Mid-Market,Finance,Phone,Customer Support,5,2,4,Yes,Quality has visibly degraded over the last few months.
RSP-3729,CUST-2870,2025-09-26,Asia-Pacific,Mid-Market,Healthcare,Email,Delivery,3,3,5,Yes,Platform UI is slow and unintuitive.
RSP-3730,CUST-2370,2025-03-17,Latin America,Mid-Market,Finance,Phone,Delivery,7,3,4,Yes,"Support resolved the issue, but communication could be better."
RSP-3731,CUST-1819,2025-06-05,Asia-Pacific,Enterprise,Retail,Email,Customer Support,7,4,3,Yes,"Acceptable response time, issue was eventually fixed."
RSP-3732,CUST-4707,2025-09-09,Europe,Mid-Market,Finance,Web,Product,8,4,2,No,"Acceptable response time, issue was eventually fixed."
RSP-3733,CUST-3108,2025-12-06,Europe,Enterprise,Technology,Phone,Delivery,2,1,7,Yes,Billing error was not resolved on time.
RSP-3734,CUST-3076,2025-07-06,North America,Mid-Market,Manufacturing,In-App,Quality,9,5,1,Yes,Best customer service team in the industry. Kudos!
RSP-3735,CUST-1111,2025-06-30,Europe,SMB,Technology,Phone,Customer Support,7,4,2,No,"Delivery was on time, product packaging was slightly damaged."
RSP-3736,CUST-3733,2025-09-23,Europe,Mid-Market,Unknown,Phone,Product,5,1,4,Yes,Frequent downtime impacted our business operations.
RSP-3737,CUST-4967,2025-02-27,North America,SMB,Technology,Email,Quality,2,1,4,No,Quality has visibly degraded over the last few months.
RSP-3738,CUST-1169,2025-03-17,Asia-Pacific,Mid-Market,Finance,Phone,Pricing,0,2,4,Yes,Customer service agent was rude and transferred me three times.
RSP-3739,CUST-2804,2025-12-04,North America,SMB,Finance,Phone,Customer Support,8,4,2,Yes,"Average experience, nothing exceptional to report."
RSP-3740,CUST-3926,2025-09-12,North America,Mid-Market,Finance,Web,Customer Support,6,2,5,No,Support response was extremely slow and unhelpful.
RSP-3741,CUST-3001,2025-10-23,North America,Mid-Market,Finance,In-App,Delivery,3,1,5,No,Customer service agent was rude and transferred me three times.
RSP-3742,CUST-3944,2025-04-16,Latin America,Enterprise,Finance,In-App,Product,8,5,5,Yes,"Support resolved the issue, but communication could be better."
RSP-3743,CUST-2587,2025-07-13,North America,Enterprise,Finance,Email,Product,9,5,2,Yes,Fantastic product! Has significantly improved our team productivity.
RSP-3744,CUST-3243,2025-11-17,North America,SMB,Finance,Web,Pricing,8,4,3,Yes,"Service is okay, expecting more frequent software updates."
RSP-3745,CUST-2433,2025-05-16,Europe,Mid-Market,Retail,Email,Quality,0,2,14,Yes,"Issue took over a week to resolve, very frustrating."
RSP-3746,CUST-3713,2025-07-20,Europe,Enterprise,Retail,Web,Pricing,8,4,2,Yes,No feedback provided
RSP-3747,CUST-3263,2025-06-08,Europe,Mid-Market,Retail,Email,Product,8,3,3,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-3748,CUST-1336,2025-10-24,Asia-Pacific,Enterprise,Manufacturing,Email,Delivery,6,1,4,Yes,Platform UI is slow and unintuitive.
RSP-3749,CUST-3812,2025-11-10,Europe,SMB,Finance,Phone,Delivery,0,1,14,Yes,Product keeps crashing after the latest update.
RSP-3750,CUST-4550,2025-08-21,Middle East & Africa,Enterprise,Finance,In-App,Delivery,7,4,3,Yes,"Acceptable response time, issue was eventually fixed."
RSP-3751,CUST-3362,2025-02-26,Asia-Pacific,Mid-Market,Technology,In-App,Delivery,4,3,5,Yes,Support response was extremely slow and unhelpful.
RSP-3752,CUST-5087,2025-12-17,Asia-Pacific,Mid-Market,Technology,Phone,Customer Support,1,1,5,Yes,Delivery took twice as long as promised.
RSP-3753,CUST-4820,2025-12-15,Europe,Mid-Market,Finance,Phone,Product,6,1,4,Yes,Delivery took twice as long as promised.
RSP-3754,CUST-3373,2025-11-16,Europe,Enterprise,Finance,In-App,Product,8,4,2,Yes,"Average experience, nothing exceptional to report."
RSP-3755,CUST-3487,2025-09-07,Middle East & Africa,Enterprise,Retail,Email,Product,8,3,3,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-3756,CUST-1529,2025-05-31,Asia-Pacific,Mid-Market,Healthcare,Email,Delivery,1,2,4,Yes,Support response was extremely slow and unhelpful.
RSP-3757,CUST-4718,2025-01-21,North America,Mid-Market,Healthcare,Phone,Customer Support,7,4,4,Yes,"Pricing is fair, but onboarding was slightly confusing."
RSP-3758,CUST-3318,2025-10-31,Latin America,SMB,Healthcare,Email,Customer Support,7,4,3,Yes,"Support resolved the issue, but communication could be better."
RSP-3759,CUST-1435,2025-09-08,Europe,Mid-Market,Technology,Email,Customer Support,7,4,2,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-3760,CUST-1041,2025-08-09,Europe,Mid-Market,Technology,Email,Product,1,1,7,No,"Issue took over a week to resolve, very frustrating."
RSP-3761,CUST-1005,2025-01-26,North America,Enterprise,Finance,Web,Product,7,3,2,Yes,"Delivery was on time, product packaging was slightly damaged."
RSP-3762,CUST-2128,2025-06-29,Middle East & Africa,Mid-Market,Manufacturing,Phone,Quality,3,1,10,Yes,Quality has visibly degraded over the last few months.
RSP-3763,CUST-5112,2025-12-07,North America,Mid-Market,Technology,Phone,Product,9,5,1,Yes,Super fast delivery and pristine quality. Highly recommended!
